Source,Target
CG63,PL11263
PL11263,NFL5
CG139,PL11286
PL11286,NFL28
CG370,PL11313
PL11313,NFL28
CG85,PL11326
PL11326,NFL11
CG131,PL11336
PL11336,NFL24
CG61,PL11345
PL11345,NFL21
CG50,PL11346
PL11346,NFL30
CG47,PL11366
PL11366,NFL9
CG75,PL11372
PL11372,NFL4
CG17,PL11426
PL11426,NFL1
CG2,PL11442
PL11442,NFL26
CG55,PL11444
PL11444,NFL21
CG47,PL11475
PL11475,NFL29
CG33,PL11480
PL11480,NFL2
CG132,PL11533
PL11533,NFL8
CG6,PL11555
PL11555,NFL3
CG210,PL11573
PL11573,NFL20
CG18,PL11598
PL11598,NFL13
CG132,PL11606
PL11606,NFL9
CG74,PL11618
PL11618,NFL27
CG137,PL11631
PL11631,NFL31
CG425,PL11651
PL11651,NFL5
CG21,PL11665
PL11665,NFL12
CG94,PL11682
PL11682,NFL22
CG64,PL11684
PL11684,NFL20
CG253,PL11727
PL11727,NFL27
CG15,PL11730
PL11730,NFL11
CG49,PL11774
PL11774,NFL10
CG78,PL11804
PL11804,NFL24
CG20,PL11813
PL11813,NFL31
CG303,PL11822
PL11822,NFL20
CG100,PL11837
PL11837,NFL10
CG270,PL11846
PL11846,NFL28
CG34,PL11890
PL11890,NFL16
CG78,PL11905
PL11905,NFL5
CG44,PL11930
PL11930,NFL5
CG238,PL11941
PL11941,NFL14
CG68,PL11946
PL11946,NFL10
CG166,PL11996
PL11996,NFL9
CG10,PL12025
PL12025,NFL30
CG52,PL12035
PL12035,NFL5
CG47,PL12046
PL12046,NFL1
CG20,PL12056
PL12056,NFL29
CG23,PL12061
PL12061,NFL9
CG60,PL12070
PL12070,NFL22
CG50,PL12075
PL12075,NFL18
CG3,PL12114
PL12114,NFL9
CG294,PL12132
PL12132,NFL7
CG51,PL12134
PL12134,NFL20
CG190,PL12135
PL12135,NFL12
CG82,PL12228
PL12228,NFL8
CG23,PL12243
PL12243,NFL23
CG85,PL12262
PL12262,NFL10
CG30,PL12295
PL12295,NFL9
CG32,PL12334
PL12334,NFL19
CG346,PL12339
PL12339,NFL7
CG437,PL12390
PL12390,NFL28
CG24,PL12402
PL12402,NFL30
CG132,PL12434
PL12434,NFL4
CG1,PL12460
PL12460,NFL9
CG86,PL12465
PL12465,NFL26
CG132,PL12486
PL12486,NFL29
CG18,PL12525
PL12525,NFL31
CG43,PL12532
PL12532,NFL21
CG58,PL12545
PL12545,NFL27
CG87,PL12549
PL12549,NFL2
CG244,PL12550
PL12550,NFL11
CG66,PL12586
PL12586,NFL24
CG6,PL12604
PL12604,NFL28
CG107,PL12627
PL12627,NFL26
CG14,PL12648
PL12648,NFL9
CG343,PL12693
PL12693,NFL13
CG74,PL12695
PL12695,NFL22
CG54,PL12728
PL12728,NFL5
CG123,PL12756
PL12756,NFL26
CG9,PL12757
PL12757,NFL21
CG0,PL12759
PL12759,NFL28
CG395,PL12790
PL12790,NFL20
CG33,PL12792
PL12792,NFL1
CG4,PL12818
PL12818,NFL7
CG33,PL12824
PL12824,NFL12
CG115,PL12839
PL12839,NFL20
CG451,PL12852
PL12852,NFL9
CG46,PL12867
PL12867,NFL10
CG281,PL12913
