Source,Target
PL9720,NFL31
CG55,PL9727
PL9727,NFL29
CG3,PL9743
PL9743,NFL12
CG2,PL9775
PL9775,NFL13
CG54,PL9816
PL9816,NFL21
CG4,PL9830
PL9830,NFL30
CG24,PL9834
PL9834,NFL13
CG14,PL9855
PL9855,NFL30
CG14,PL9939
PL9939,NFL8
CG17,PL9995
PL9995,NFL23
CG132,PL10017
PL10017,NFL1
CG191,PL10049
PL10049,NFL5
CG337,PL10082
PL10082,NFL4
CG54,PL10085
PL10085,NFL11
CG23,PL10131
PL10131,NFL30
CG244,PL10258
PL10258,NFL29
CG150,PL10259
PL10259,NFL10
CG255,PL10316
PL10316,NFL14
CG59,PL10331
PL10331,NFL14
CG2,PL10339
PL10339,NFL22
CG100,PL10342
PL10342,NFL29
CG50,PL10371
PL10371,NFL1
CG235,PL10404
PL10404,NFL30
CG116,PL10415
PL10415,NFL5
CG255,PL10421
PL10421,NFL8
CG346,PL10486
PL10486,NFL2
CG106,PL10509
PL10509,NFL8
CG12,PL10575
PL10575,NFL21
CG23,PL10579
PL10579,NFL28
CG16,PL10584
PL10584,NFL30
CG11,PL10586
PL10586,NFL26
CG17,PL10631
PL10631,NFL31
CG191,PL10657
PL10657,NFL14
CG6,PL10659
PL10659,NFL21
CG150,PL10676
PL10676,NFL5
CG137,PL10699
PL10699,NFL29
CG14,PL10704
PL10704,NFL2
CG327,PL10732
PL10732,NFL23
CG106,PL10744
PL10744,NFL12
CG70,PL10831
PL10831,NFL24
CG106,PL10840
PL10840,NFL30
CG132,PL10873
PL10873,NFL28
CG78,PL10907
PL10907,NFL2
CG41,PL10926
PL10926,NFL10
CG39,PL10969
PL10969,NFL30
CG29,PL10981
PL10981,NFL7
CG21,PL10992
PL10992,NFL2
CG204,PL11013
PL11013,NFL30
CG150,PL11044
PL11044,NFL8
CG73,PL11088
PL11088,NFL29
CG100,PL11109
PL11109,NFL23
CG154,PL11175
PL11175,NFL10
CG54,PL11215
PL11215,NFL26
CG78,PL11229
PL11229,NFL1
CG69,PL11254
PL11254,NFL26
CG6,PL11272
PL11272,NFL16
CG28,PL11312
PL11312,NFL1
CG33,PL11356
PL11356,NFL22
CG253,PL11358
